Label, pos.X (µm), pos.Y (µm), pos.Z (µm), e1.X, e1.Y, e1.Z, e2.X, e2.Y, e2.Z, r1 (µm), r2 (µm), r3 (µm)
2073,101.361,-33.3482,1.61158,0.433609,0.0319375,0.900535,-0.656801,-0.673002,0.340119,5.00628,3.89752,3.32114
1017,101.408,11.7901,-21.719,0.120954,-0.619928,-0.77528,-0.0470806,-0.783718,0.61933,6.14007,5.71524,5.04014
2340,101.566,-33.5223,9.4001,-0.00118734,0.19863,0.980074,-0.883621,-0.45908,0.0919707,5.01723,4.02906,3.31202
788,101.607,-2.77534,38.0284,-0.0271641,0.071405,0.997077,-0.11702,-0.990815,0.0677685,5.94499,4.7211,3.05405
303,101.747,3.6654,45.8667,0.04034,0.988464,0.145988,-0.320215,-0.125612,0.93898,4.96519,3.94565,2.96503
2778,101.785,36.1936,16.9517,0.91473,-0.402375,0.0369226,-0.103806,-0.145704,0.983867,8.9277,4.63405,3.32336
268,101.838,31.46,24.6054,0.0651,0.0449202,-0.996867,0.164215,-0.985849,-0.0336997,4.05126,2.3614,1.70357
2306,101.952,-9.5012,-22.7914,0.133294,0.0955289,-0.986462,0.151867,-0.985557,-0.0749204,7.34479,6.52465,3.06888
2051,102.026,20.7513,13.1495,0.0355324,0.191319,-0.980884,0.00514885,0.981456,0.191617,8.76485,4.4543,3.79491
1708,102.052,-20.4293,-24.3915,0.155874,-0.55764,0.815316,-0.447705,-0.775639,-0.44491,4.61396,4.07155,3.2817
640,102.124,16.5334,33.6449,0.0103585,-0.335876,0.941849,0.0294068,-0.94139,-0.336036,6.03631,5.24625,4.03055
2124,102.251,2.60089,-21.8247,0.195473,0.227606,-0.953932,-0.0302359,0.973632,0.226111,7.72398,4.99224,3.00948
2227,102.299,29.1933,31.145,-0.0284016,-0.556514,0.830353,0.0818027,-0.829195,-0.55294,5.51465,4.07005,2.83118
2829,102.379,-31.1602,18.3033,2.16E-05,0.180026,0.983662,-0.215273,-0.960598,0.175809,5.41881,3.30013,2.22576
2098,102.399,19.3487,-14.4036,-0.164958,0.266972,0.949481,0.162326,0.956891,-0.240854,7.69354,6.47906,3.31069
999,102.696,4.68104,19.6712,0.139503,0.108961,-0.984208,-0.83593,-0.519839,-0.176037,8.68254,3.09488,2.66914
1234,102.73,-2.72532,-21.8851,0.243023,0.0302252,-0.969549,0.969169,-0.0494337,0.241387,7.60388,3.19315,2.44792
1310,102.763,-7.34546,3.12573,0.0163913,-0.120966,0.992521,0.999611,0.0243716,-0.013538,4.89144,2.68938,1.92368
1337,102.857,-10.1229,-31.5123,0.0822156,-0.995273,0.0516968,0.0899174,0.0590686,0.994196,3.59528,3.17268,2.03749
1963,102.907,35.5015,2.59337,0.918668,-0.394865,-0.0114406,0.0701975,0.13468,0.9884,11.6438,5.04855,3.36277
954,103.257,-17.5778,30.0587,0.0576693,-0.25924,-0.96409,-0.0255065,-0.965764,0.258164,6.18212,4.9667,3.45954
2935,103.276,35.5326,10.0292,0.886629,-0.462469,0.00337248,-0.00824903,-0.00852293,0.99993,7.83308,4.43824,3.54131
2153,103.321,8.78289,12.6423,0.335309,-0.143733,0.931079,-0.934749,0.0725328,0.347827,10.5244,6.56222,2.00159
2880,103.453,16.5436,41.5928,0.373758,-0.863855,-0.337727,0.388056,0.476354,-0.788986,4.88198,4.7656,3.43914
2766,103.546,-3.46304,-31.0636,-0.157788,-0.938642,0.306683,0.0536308,0.301969,0.951808,4.62759,4.0048,2.45179
692,103.565,-16.5933,-16.2156,0.0871312,-7.93E-05,-0.996197,-0.146784,0.989084,-0.012917,6.38898,5.14948,2.40175
610,103.578,-20.8359,-5.43373,-0.0867402,-0.300015,0.949983,0.222182,-0.935385,-0.275118,8.07375,6.32336,2.80551
1104,103.579,-25.6505,6.09926,-0.030349,-0.0183829,0.99937,-0.492265,-0.869895,-0.0309504,7.43226,5.57054,5.01151
2354,103.687,-4.03963,8.41876,0.127624,0.107767,-0.985951,0.991805,-0.0198693,0.12621,16.4974,5.61912,3.10816
1992,103.796,-8.12179,-8.86389,0.033187,0.719034,-0.694182,-0.169363,0.688565,0.70512,10.2191,6.0599,4.41308
1276,103.957,10.4356,-29.2671,-0.786257,0.079394,-0.612778,-0.0954602,0.964197,0.24741,6.58384,4.53782,3.70158
2357,103.998,6.61088,35.9212,0.0250454,-0.807904,0.588782,-0.11477,-0.587396,-0.801121,7.11158,6.48871,3.02691
1953,104.115,34.0995,23.6814,-0.922093,0.364599,0.12966,0.0684038,-0.176215,0.981972,5.37237,4.49617,2.37156
1346,104.189,-18.3161,38.0668,-0.158117,0.638839,0.752917,-0.415439,-0.734777,0.536203,4.89168,4.50586,3.30726
1519,104.302,-9.41658,16.2933,-0.0743565,0.47881,0.874764,0.991545,-0.0580505,0.116058,7.63622,3.51916,2.59036
259,104.318,3.62894,-30.6954,0.153992,0.186497,0.970312,-0.130441,0.977268,-0.167133,4.69352,4.05892,2.62201
2246,104.324,27.8369,16.6021,0.0492289,0.116731,-0.991943,0.0349597,0.992337,0.118513,6.52655,4.93954,4.34144
2003,104.342,23.3471,-22.0304,0.240251,0.182432,0.953414,-0.305308,0.946538,-0.104182,4.74106,3.95557,2.7599
1857,104.589,-12.2865,21.9104,-0.0900751,0.511224,0.854715,0.225268,-0.825504,0.517492,8.76151,4.80449,3.24614
667,104.651,-1.54155,16.202,0.387762,-0.127295,0.912927,-0.921759,-0.0523269,0.384217,9.09989,5.60135,2.21242
2475,104.666,-10.6471,4.80105,0.0683503,0.116225,-0.990868,0.997661,-0.0069111,0.0680082,7.50612,3.85938,2.12272
1426,104.73,-16.2878,6.52358,-0.0767375,-0.150224,0.985669,0.292481,-0.948485,-0.121786,9.75863,4.96719,3.92676
844,104.747,7.26891,-10.4464,0.0511611,-0.964085,-0.26062,-0.0861773,-0.26425,0.960596,8.64292,6.62705,3.62303
161,104.94,-15.0024,-27.7422,0.71536,0.200726,0.669305,-0.298183,-0.778567,0.552195,5.05855,3.7896,3.01969
1524,105.006,12.0317,24.3439,-0.060583,-0.693414,0.717988,0.4929,-0.646273,-0.582563,8.18017,5.4097,4.74927
1138,105.191,9.70247,43.5256,0.219157,0.484166,-0.847085,-0.334756,0.852805,0.400828,4.31825,3.91241,2.91857
163,105.223,-0.717252,27.6149,0.0483346,-0.967987,-0.246302,0.0586304,-0.243416,0.968148,7.88429,4.99165,3.20255
2642,105.3,-11.8341,41.7888,0.866451,0.0811913,-0.492617,0.182346,0.867063,0.463629,6.41012,4.40866,3.54406
478,105.406,18.6392,-1.27156,-0.134073,0.34951,0.92729,-0.0833363,-0.9364,0.340895,8.67268,4.57826,3.53956
2592,105.436,-22.2788,18.8864,-0.0296334,0.126518,0.991522,0.161816,-0.978265,0.129663,9.08308,5.50066,2.78913
1573,105.519,22.1097,24.9509,0.0454326,-0.0311696,0.998481,-0.213504,-0.976721,-0.0207755,7.3087,5.56008,2.53059
431,105.555,33.3919,-4.21914,0.895882,-0.331618,0.295677,-0.259203,0.150395,0.954042,6.14775,4.00341,3.48467
1464,105.575,0.878564,-0.121021,0.183632,-0.00379624,-0.982988,0.982688,0.02569,0.183477,9.12347,5.51091,2.05674
1974,105.613,8.43684,0.995485,0.233759,-0.00730079,-0.972267,-0.965635,0.115092,-0.233029,8.01274,4.56709,2.89962
338,105.7,31.6715,-10.3261,0.909983,-0.285577,0.300627,-0.137588,0.475984,0.868625,7.46492,3.99129,3.12121
1363,105.727,-9.58153,33.5714,0.00711823,-0.102838,0.994673,0.0265858,-0.994327,-0.102992,6.94046,5.04573,3.66691
12,105.808,27.0497,5.60026,-0.0811283,-0.0483943,-0.995528,-0.0625967,0.997096,-0.0433694,7.29599,5.3401,4.86202
1854,105.829,10.8276,15.9942,0.33266,0.176786,-0.926328,-0.935407,0.186638,-0.300302,6.92971,4.78575,2.56037
626,105.876,12.0912,6.37156,-0.0567642,0.117659,0.99143,0.983669,-0.163292,0.0756988,5.66517,4.32358,1.90188
2055,105.943,-4.58132,43.6254,0.907437,-0.0524771,-0.416898,-0.138736,-0.973948,-0.179383,6.69879,4.8319,3.67311
2082,106.1,2.53984,43.2917,0.00828132,0.936627,0.350231,-0.0424725,-0.349597,0.935937,4.28729,3.80889,2.2462
1515,106.181,1.41375,15.6838,0.121216,-0.133942,0.983548,-0.99232,-0.0409757,0.116717,11.2963,5.83355,3.01532
2710,106.293,-2.51844,36.4146,0.032455,0.130446,-0.990924,0.0304026,-0.991116,-0.129475,5.55446,4.45966,3.10664
1219,106.33,-7.84651,10.8278,0.994287,0.0683273,0.0820012,-0.0902492,0.127974,0.987663,5.7405,4.2012,1.94272
2705,106.338,-27.5993,25.5596,0.00978057,0.237062,0.971445,-0.559303,-0.804016,0.201836,4.8673,3.78035,3.3921
768,106.345,-23.7652,-16.3811,0.707928,-0.154695,0.689135,-0.682759,0.0998421,0.72379,5.8119,4.42231,3.17363
1467,106.505,28.0001,30.6423,-0.031284,-0.41858,0.907641,-0.0902652,-0.903191,-0.41964,5.0133,3.87826,3.08412
2392,106.72,-23.4812,31.7668,0.0363558,0.141035,0.989337,-0.476348,-0.867842,0.14122,4.96764,3.55627,2.86594
2650,106.823,4.98735,15.5471,-0.263877,0.0851545,-0.96079,0.95759,-0.0963688,-0.271539,13.1063,4.16376,2.40632
3063,106.879,29.8206,24.1345,0.923334,-0.332626,0.191869,-0.183194,0.0575691,0.98139,5.14049,4.09947,2.27426
933,106.913,-8.93907,-19.9556,0.0948523,0.0159527,-0.995364,0.0472803,-0.998815,-0.0115025,6.56177,5.86385,3.68995
920,106.967,18.6362,-12.8805,-0.153854,0.118244,0.980993,0.070862,0.991578,-0.108406,7.23866,5.7719,2.95887
1169,107.152,1.46068,-20.0481,-0.0460774,-0.704383,0.708322,0.186423,-0.702682,-0.686647,7.58252,6.56187,3.41977
2023,107.28,22.4565,36.0213,-0.0199937,-0.324039,0.945832,-0.116776,-0.93879,-0.324095,4.61081,3.5952,2.3089
2130,107.435,25.7606,-4.8409,0.0149942,0.257423,0.966183,0.994797,-0.101222,0.0115306,6.5244,5.40225,4.81287
2445,107.459,-6.97207,3.71814,-0.0722768,0.0611435,-0.995509,0.992988,0.0980302,-0.0660728,4.78123,3.50918,2.02046
1411,107.461,-16.7908,-22.0257,0.331383,0.116298,0.936301,0.844368,0.406239,-0.349304,4.48973,3.17414,2.08752
153,107.48,14.8206,11.6023,0.00264332,-0.15619,0.987723,0.973585,-0.225107,-0.038202,7.33404,4.5764,2.22925
930,107.586,26.5203,-14.5345,0.0493217,0.259279,0.964542,0.413652,-0.884304,0.216558,4.855,3.83686,3.21775
1385,107.822,-28.6983,-4.10645,0.762256,0.230697,0.604768,0.552934,0.253644,-0.79368,6.98432,5.07041,3.65085
587,107.855,-8.42107,-28.1374,0.713439,0.193985,0.67333,-0.0546344,-0.942592,0.329448,4.89423,3.80867,3.28729
2239,107.954,22.3522,-20.8177,-0.0650923,-0.615022,-0.785819,-0.0317413,-0.785814,0.617648,4.02875,3.16151,1.87822
2423,107.964,-19.6685,-21.4756,0.330864,0.0783208,0.940423,0.908581,0.242818,-0.339883,4.51265,3.38496,2.16937
2030,107.979,-19.9613,-4.3529,0.0938997,0.350799,-0.931731,-0.160601,0.928947,0.333565,7.73457,6.21872,2.98663
1510,108.061,15.7056,31.9523,0.0214997,-0.230389,0.972861,-0.0357678,-0.97264,-0.229546,5.64218,5.25467,3.38856
449,108.135,-26.9783,-10.2684,0.946409,0.0533236,0.318539,0.319367,-0.00757842,-0.947601,7.40721,4.04688,3.25664
1300,108.317,-17.4758,37.0222,0.0187563,-0.886721,-0.461924,0.0206752,-0.461563,0.886867,4.32555,3.49221,1.79771
765,108.441,15.6749,39.9054,0.0139605,-0.998836,-0.0461799,0.0332246,0.0466222,-0.99836,4.36364,4.03104,2.73279
1357,108.493,13.1661,0.908652,0.263923,0.301863,0.916091,-0.950286,0.244075,0.193349,7.11139,5.55366,2.3956
7,108.533,-2.4519,-28.1703,0.462589,-0.0702061,0.883788,-0.385184,-0.913776,0.129024,5.09639,3.6971,3.26764
3127,108.541,16.3553,-23.393,0.048111,0.54332,0.838146,-0.138808,0.834612,-0.533061,5.00165,3.43929,2.60077
771,108.613,3.87304,-0.54471,-0.280081,0.104833,0.954235,0.930118,-0.216352,0.296771,9.98292,4.60296,3.16068
3117,108.688,-4.73955,-2.74508,0.365824,0.807507,-0.462715,0.856893,-0.0982221,0.50605,6.41564,3.47314,2.05849
838,108.688,-16.7329,29.0266,0.00221405,0.313413,0.949614,0.0470909,-0.948596,0.312967,6.34064,5.1689,3.16183
2231,108.692,8.21258,33.8183,0.0511637,0.112227,0.992364,-0.0712253,-0.990726,0.115714,6.55896,4.15926,3.06871
2043,108.757,19.1268,12.9194,-0.00596082,-0.139702,0.990176,0.891068,-0.450131,-0.0581438,8.21609,4.90405,3.75221
30,108.793,2.81723,34.444,-0.0545118,0.0329202,-0.99797,-0.335452,0.940763,0.0493564,5.60915,3.22961,2.66795
2785,108.845,21.0102,24.3989,0.0797104,0.157049,0.984369,-0.128553,-0.977645,0.166386,6.37824,5.59536,2.30679
511,109.093,-19.5008,19.2236,-0.0696165,0.147172,-0.986658,-0.435126,0.885531,0.162789,8.08823,3.66663,2.45769
2462,109.133,-2.50487,4.82164,-0.0848305,0.0352481,0.995772,0.605841,-0.79159,0.0796326,8.564,2.76666,2.66356
475,109.163,25.8709,16.7801,-0.0494382,-0.0224505,-0.998525,0.0962183,0.99499,-0.0271349,6.13463,4.59365,1.94225
2375,109.185,-15.2272,-13.2666,0.433008,0.139686,0.890501,-0.414577,-0.846366,0.334351,5.83178,4.99321,4.91682
2054,109.23,-8.62393,16.3761,-0.0401152,0.502088,0.863885,0.773554,0.562859,-0.291212,7.29869,2.75589,2.48016
1822,109.281,-11.9278,21.1154,0.0596422,-0.514555,-0.85538,0.15209,-0.842217,0.517241,8.12103,4.33405,2.60365
2548,109.354,-30.1291,3.38681,0.878365,0.474879,0.0544582,0.0391026,-0.184937,0.981972,6.28864,4.63428,3.30018
2406,109.363,3.67518,-28.2028,-0.605574,-0.138445,-0.783654,0.465034,-0.860679,-0.207305,4.98029,3.73292,3.28009
2427,109.395,1.7189,8.4486,0.0535309,0.180051,0.9822,0.030718,-0.983441,0.178604,4.03202,1.97617,1.70437
1492,109.397,-28.9949,18.0395,0.910916,0.394833,0.119747,-0.144434,0.0332883,0.988954,7.91265,4.90021,3.44668
1043,109.419,-21.2278,-15.266,0.309651,0.0159153,0.950717,0.933415,0.18551,-0.307121,5.84576,3.41466,2.17496
2873,109.518,10.6286,-18.2588,-0.467763,0.0244981,-0.883514,-0.517918,0.802419,0.296453,6.6269,5.53398,4.37678
2002,109.703,2.39294,41.9615,0.144158,-0.674447,-0.724113,-0.00511489,-0.732255,0.681012,4.67432,4.31331,2.62667
2730,109.729,31.5167,23.1791,-0.0300837,0.259917,0.965162,0.182243,-0.947988,0.260973,3.84488,3.08689,2.00087
1215,109.742,-23.5754,16.7678,0.00414817,-0.0765,0.997061,-0.243912,-0.967032,-0.0731813,6.95005,2.89829,2.42412
552,109.831,9.15218,41.6896,0.228376,-0.00710037,-0.973547,0.0901702,-0.995521,0.0284129,4.41464,4.05385,2.92285
3007,109.961,9.15553,-9.25045,0.098574,-0.649591,-0.753866,0.0744805,-0.750615,0.656529,6.25372,4.54626,2.84946
496,110.161,-0.262205,25.9157,0.0266166,-0.964265,-0.263598,-0.097402,-0.264938,0.959333,7.4953,4.13339,3.15181
1028,110.257,2.84931,-10.6202,0.183379,-0.400165,0.897909,0.555426,0.795808,0.241228,3.63862,2.9091,2.52718
1668,110.434,-4.82691,11.3618,-0.133451,0.0828971,0.987582,-0.224292,-0.973167,0.0513787,8.68486,2.29652,2.1959
908,110.439,-7.07832,-7.47968,0.000576905,-0.758974,0.651121,0.084414,-0.64876,-0.756297,9.57303,5.30576,3.98686
460,110.527,-24.3534,-9.29663,0.66019,0.10807,0.743284,0.740669,0.0706712,-0.668143,4.23512,3.43382,1.42695
187,110.547,-9.96813,5.13726,0.0290357,0.104427,-0.994109,0.995307,0.0888191,0.0384007,7.29307,3.67552,2.0927
407,110.685,11.2226,23.0642,-0.0196863,-0.650717,0.759066,0.0379292,0.75818,0.650941,7.36332,4.30216,1.95095
1068,110.707,-3.98413,32.8768,0.0614287,-0.113929,-0.991588,0.175255,0.979261,-0.101656,7.61273,4.25953,2.8531
70,110.796,-8.85815,30.1593,-0.0213081,0.142087,0.989625,0.864033,0.500609,-0.0532721,5.39407,3.16719,2.75424
53,110.852,20.5967,35.4889,-0.0916779,-0.268531,0.958898,0.20024,0.938313,0.281911,4.40258,3.38716,2.36251
627,110.985,17.4122,-0.328031,-0.0966277,0.368277,0.924681,0.514362,-0.776882,0.363162,7.93067,4.32068,3.53868
1187,111.019,-11.0332,40.1945,0.00201204,0.848948,0.528473,0.0659952,-0.527434,0.847029,4.20364,3.38103,1.72977
2495,111.077,-14.8386,6.82783,0.103424,0.130719,-0.98601,0.990976,-0.0985226,0.0908832,9.11549,4.47067,4.1045
1632,111.091,17.7921,-11.2692,-0.0790834,0.354403,0.931742,-0.153115,-0.927897,0.339945,6.56905,5.40547,2.50989
264,111.15,32.4788,10.0155,-0.0384354,-0.170342,0.984635,0.434065,-0.890389,-0.137094,4.72695,3.88933,3.18837
1054,111.172,-22.1331,31.1813,0.101504,-0.279537,-0.954754,0.0524681,-0.956871,0.285735,4.72602,3.14597,2.18657
3014,111.173,-25.8848,25.2052,-0.0379458,0.30326,0.952152,-0.241246,-0.927434,0.285773,4.84329,3.88892,3.13742
2148,111.209,31.8589,16.8787,0.564164,-0.272962,-0.779237,-0.593146,0.522541,-0.612478,4.50842,4.09424,3.17921
1526,111.669,-10.1911,34.821,0.675247,0.480268,-0.559807,0.143801,0.658683,0.738551,3.77285,3.53993,2.58123
1302,111.746,25.6658,-13.4194,0.0261623,0.29619,0.954771,-0.095938,-0.949945,0.297321,4.84012,3.60664,2.4648
1780,111.807,-28.9984,10.8697,0.940149,0.336599,0.0531131,-0.128272,0.205171,0.970284,9.80595,4.73615,3.54068
3090,112.085,9.29453,-24.8476,-0.565472,-0.0856782,-0.820305,-0.171593,0.985048,0.0154017,4.94877,4.27544,3.10047
2764,112.086,-22.5529,6.9077,0.260563,0.14185,0.954979,-0.865067,-0.404897,0.296173,6.52112,5.97482,4.44584
564,112.145,-19.2914,-3.29338,-0.0671532,-0.461138,0.884784,0.26169,-0.863881,-0.430382,7.25311,6.09715,2.4738
1333,112.21,25.2921,16.2208,-0.00650803,-0.293318,0.955993,-0.0631888,-0.953982,-0.293131,5.84074,4.19952,2.42591
2041,112.259,25.7612,29.1549,0.597372,0.130903,-0.791209,-0.788384,0.276648,-0.549469,5.8209,4.54964,3.49591
1491,112.335,24.7986,6.45416,0.0350837,0.0091375,0.999343,-0.0291299,0.999543,-0.00811667,6.7833,5.41399,3.64316
263,112.378,21.037,-17.9399,-0.379323,-0.0202719,-0.925042,-0.676333,0.68833,0.262252,4.60418,3.61056,3.05
2134,112.392,-0.99249,13.8588,0.124972,-0.0067561,0.992137,-0.988755,0.0819331,0.125103,8.67023,4.03432,2.70835
1032,112.462,-7.95037,-17.6107,0.00777394,-0.456023,0.889934,0.0284103,-0.889501,-0.45605,6.19617,5.32951,3.66734
2293,112.584,15.7637,-21.6022,0.159999,0.136538,0.977629,-0.193933,0.975434,-0.104493,5.25108,3.69709,2.58663
3022,112.67,8.49867,13.7226,0.0839337,-0.107331,-0.990674,-0.980779,0.166843,-0.101171,8.92106,5.21067,3.06237
2820,112.749,1.23241,-17.4856,-0.0850589,-0.223585,0.970966,-0.00187214,0.974532,0.224242,6.79465,6.03075,4.068
1820,112.783,2.61965,32.7208,0.0355526,-0.0578678,0.997691,-0.0226616,-0.998112,-0.0570847,5.64145,3.39691,2.55621
1214,112.819,-12.6251,-23.6938,0.740958,0.201641,0.640564,0.429543,0.59091,-0.682875,6.01576,3.76131,3.22495
2771,112.932,-4.30525,36.1423,0.0806246,0.98697,-0.139251,-0.165031,0.150995,0.974662,4.34195,3.31739,1.3322
1609,112.956,7.46774,32.2143,0.0415902,0.0496107,0.997902,-0.0925577,0.994663,-0.0455921,6.18661,3.30874,2.45305
996,112.975,-7.58403,14.4932,0.0594704,-0.202959,-0.97738,0.0637283,-0.976343,0.206622,6.88904,3.7381,2.36634
231,112.979,-1.78927,-26.4126,0.12308,-0.232043,0.964887,-0.101966,0.964177,0.244878,4.38888,3.109,2.30388
2950,113.205,7.77056,1.52724,-0.0767586,-0.00722944,0.997024,0.962497,-0.261507,0.0722043,7.05269,5.59914,2.74972
832,113.289,-6.43092,3.9811,0.175474,0.0209497,0.984261,0.97062,0.163513,-0.176523,5.65477,3.42889,1.90063
2852,113.297,4.99875,12.2909,0.131713,-0.0654214,-0.989127,-0.991196,0.00490046,-0.132313,8.93023,5.10292,1.88498
1087,113.367,-17.5137,-19.3485,-0.702253,0.167066,-0.692048,-0.154136,0.913341,0.376896,5.57686,3.90392,3.65445
1250,113.554,26.6393,22.5443,-0.321759,0.13006,0.937846,0.792157,-0.50557,0.341887,3.93009,3.30028,1.86911
2097,113.582,13.8778,29.8753,0.0668414,-0.546917,0.834514,0.238773,-0.803315,-0.545594,5.33379,5.02674,3.85148
1117,113.618,-14.8083,27.6288,0.0396031,-0.53255,-0.845472,0.0573809,-0.843527,0.534013,6.19336,4.75826,3.38641
602,113.636,10.3857,7.60875,0.93773,-0.345891,0.0319655,-0.0191536,0.0403961,0.999,5.64993,4.3801,1.74757
2631,113.668,-10.5791,19.979,-0.0847993,0.527389,0.845381,-0.00877956,-0.8488,0.528642,7.81732,3.8041,3.13086
2483,113.705,29.7158,22.3242,0.073822,-0.0540227,0.995807,0.879471,-0.467261,-0.0905466,4.38189,3.04994,2.45877
41,113.721,-18.2091,14.4252,0.477593,0.196934,-0.856225,-0.411846,-0.810666,-0.416178,4.32005,4.13225,3.22655
590,113.866,-15.9981,35.1917,0.868548,0.230609,-0.438684,0.127919,0.750846,0.647972,5.27611,4.28711,3.46207
1258,113.873,13.27,11.1028,-0.0620833,-0.195427,0.978751,0.932677,-0.360484,-0.012817,6.54129,3.69354,2.05861
1257,113.901,-6.70817,-25.2337,-0.471745,-0.45945,-0.75257,-0.244216,-0.752036,0.61221,5.01383,3.86869,2.99864
1713,113.993,29.5235,-3.63076,0.0829511,0.0977302,0.99175,0.77883,-0.627226,-0.00333339,6.98474,4.28387,3.06831
1977,114.01,19.0077,22.9068,-0.0676866,0.039577,0.996921,0.406583,-0.911384,0.0637865,5.96282,5.28518,4.33877
1935,114.012,-21.424,21.8528,-0.158299,0.264111,0.951413,-0.821114,-0.570351,0.0217089,4.499,3.15641,1.92137
2229,114.038,22.9717,-3.1676,0.0933136,-0.0694699,-0.99321,0.0244265,0.997422,-0.0674696,5.96438,4.40823,3.63185
229,114.076,13.9907,37.3892,-0.659761,0.295586,0.690901,0.0327681,-0.907202,0.419417,4.88274,3.97477,3.73275
969,114.103,10.442,22.5808,0.0905386,0.69703,-0.711303,-0.15317,0.715485,0.681631,6.64976,3.79185,2.61947
3087,114.161,-17.3354,20.4554,-0.866873,-0.336463,0.367864,0.398019,-0.0227836,0.917094,4.27497,3.87366,3.22179
1158,114.168,-4.68905,40.8842,0.568046,0.638495,-0.519277,-0.228015,0.728356,0.646147,4.27484,3.9625,3.14183
131,114.565,0.168008,22.6737,0.05619,-0.964248,-0.258977,0.0556145,-0.255961,0.965086,6.30363,4.71649,3.09111
1199,114.622,-21.5648,-13.272,-0.286704,-0.257283,-0.922825,0.69601,0.605975,-0.385182,5.18111,4.32436,3.15446
1369,114.646,-22.7709,15.4569,-0.347996,-0.0204815,0.937272,-0.766139,-0.569977,-0.296912,4.24248,3.62217,2.13547
539,114.666,8.49858,-7.27085,0.00390542,0.607192,0.794546,0.391021,-0.732217,0.557638,5.57333,3.8926,3.12652
1689,114.806,1.9774,40.2257,0.570793,-0.0770455,-0.817471,0.361273,0.917606,0.165773,4.84098,4.19724,3.7625
2228,114.809,1.60964,8.19871,0.0387828,0.135754,0.989983,0.99841,0.0352942,-0.0439527,13.9697,4.65339,2.2428
1911,114.842,2.81691,-8.39752,-0.500428,-0.0425967,-0.864729,-0.18471,-0.970541,0.154702,4.03673,3.10429,2.60898
2711,115.024,21.8133,29.0508,0.730072,-0.21068,-0.650083,-0.584644,0.29997,-0.753796,5.51593,4.30973,2.24557
1469,115.089,-2.4478,13.6342,0.528166,0.296484,-0.7957,-0.743176,-0.2919,-0.602066,6.99791,4.63222,1.90981
2860,115.149,-10.3969,38.5604,-0.395537,0.0636206,0.916244,-0.361393,-0.927905,-0.091581,4.14751,3.72238,2.8202
890,115.165,16.2387,-9.87701,-0.0933873,0.162499,0.982279,-0.165445,-0.975407,0.145633,6.37901,5.15548,3.13056
1155,115.257,-7.76154,28.3409,-0.0352486,-0.0556818,-0.997826,-0.310821,0.94954,-0.0420074,5.02238,2.38671,2.2214
770,115.354,16.2555,12.7506,-0.110198,-0.172662,0.978797,0.826527,-0.562863,-0.00623588,7.1139,4.17984,2.68833
2420,115.363,8.2215,39.6761,0.789434,-0.150426,-0.595119,-0.501246,0.401657,-0.766436,4.92577,3.88018,3.42603
2736,115.48,3.31778,-0.0910473,0.00155178,0.111059,0.993813,0.989622,-0.142968,0.0144316,7.62903,4.70561,2.41092
1211,115.486,2.08757,-24.5448,0.25655,-0.937829,0.233791,0.203059,0.288787,0.935612,4.85115,4.39946,2.57054
1012,115.636,-16.1841,-2.71278,0.20617,-0.170851,-0.963485,0.438483,-0.864115,0.247058,5.9672,4.14891,2.37138
594,115.691,-9.23584,6.65291,-0.0511076,-0.0994786,0.993726,0.932831,0.350607,0.0830739,7.25082,3.23589,1.88475
2249,115.788,-3.9691,5.93341,-0.156947,0.173264,-0.97229,0.853507,0.519112,-0.0452661,14.5079,4.05413,3.65086
1654,115.805,-27.15,1.59969,0.225965,-0.122738,0.966372,-0.400392,-0.916062,-0.0227257,8.08789,3.81633,3.07401
1235,116.046,-20.315,-0.95103,-0.0627007,0.0367657,0.997355,0.530439,-0.845265,0.0645063,6.10144,3.24052,2.56259
1865,116.063,-15.3292,-18.3131,-0.0158314,0.0445784,0.99888,0.771069,-0.635458,0.0405802,3.56594,2.13404,1.76811
3105,116.129,-22.6017,24.7552,-0.114199,-0.0733665,0.990745,-0.859538,-0.492764,-0.135566,4.67848,3.24464,1.59116
2893,116.156,11.0571,2.86258,0.137249,0.164059,0.976856,0.890935,-0.451441,-0.049359,5.35814,4.34894,1.73008
2198,116.183,-20.4939,30.0139,0.753888,0.290818,-0.589134,0.51448,0.296374,0.804657,5.30156,4.41994,3.32736
2944,116.266,-2.99695,29.0778,-0.0255912,0.387119,0.921674,0.989767,0.139279,-0.0310177,5.4265,3.74271,3.64605
2448,116.387,-6.18487,-4.97829,-0.0226399,-0.789717,0.613054,-0.338452,-0.570948,-0.747976,8.2331,4.60615,3.60057
1280,116.402,30.1287,4.27164,0.864159,-0.49463,0.0925782,0.133406,0.402572,0.905615,5.76609,3.82328,3.35401
523,116.483,20.6209,15.3027,-0.593486,0.406321,-0.69475,-0.622414,0.315569,0.716252,5.03387,4.4661,2.62603
1844,116.771,20.0317,-16.3586,0.081138,0.012923,0.996619,0.150392,-0.988626,0.000575456,4.10717,3.40027,2.30038
166,116.779,19.0373,33.8262,0.921532,-0.235187,-0.308976,-0.339321,-0.100883,-0.935245,6.25946,4.05444,3.36276
3097,116.787,-3.41545,34.7904,0.521763,0.834885,-0.175302,0.719075,-0.540978,-0.436204,4.21175,4.01557,2.53971
483,116.807,9.56578,-14.3563,-0.0192306,-0.00450332,0.999805,-0.166701,-0.985978,-0.00764742,5.6191,4.54678,3.87462
